name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber 
2 BHK Flat  for Sale in   Shyam Nagar ,domcache_srp_53776065,"2 Bath,Unfurnished,1 floor,North - West facing Available at an affordable price, this aesthetically designed 2 BHK builder floor for sale in Shyam Nagar, Kolkata, West Bengal is absolutely worth moving in with your beloved family and lead a comfortable lifestyle. So, hurry up and book this builder floor immediately!!!Property Specifications Approved by the Kolkata Municipal Corporation, this builder floor comes with freehold ownership rights and thus making it highly beneficial for any potential buyer. Furthermore, this builder floor faces the desirable east direction and hence enjoys abundant sunlight and cross ventilation.Perfectly ready to move in, this 2 BHK builder floor is sited on the first floor of a 5-storey building. Exquisitely crafted to ensure comfort living of the residents, this builder floor incorporates 2 spacious bedrooms, 2 western themed bathrooms, a balcony, living cum dining area, and a kitchen. Of the 2 bathrooms, one is connected to the bedroom while the other is for common use. Moreover, there is a provision for installing geysers in all these bathrooms. Offering unblocked views of the main road is the balcony that is linked with the hall. To ensure convenient cooking, the kitchen is adorned with gleaming granite cooking top and sink. All the rooms in this builder floor are nicely covered with elegant granite flooring. FacilitiesOpen parking space is available on road for placing your vehicles. This builder floor apartment is also supported with 24hours water supply, security and lift facility.LocalityBaguiati is located within 1km from this builder floor apartment. Public transport lie within the vicinity, while the metro station is found within 6-8km range. Some of the well-known schools and the hospitals are found within the close vicinity. Nagar Bazaar is found within 500m while the Diamond Plaza is located within 1km. Within the close vicinity, you will find some of the noted banks and the ATMs to fulfil your banking needs. ",https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Shyam-Nagar-in-Kolkata&id=4d423533373736303635,3900000,39 Lac,Kolkata,Shyam Nagar,22.613706588745117,88.41388702392578,2,2,2,950 FTK ,1,Unfurnished,Nivedita,,+91-83XXXXXXX08
4 BHK Flat  for Sale in   Rajarhat Gopalpur ,domcache_srp_56342965,"3 Bath,Semi-Furnished,4 floor,East facing Multistorey apartment is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/4-BHK-1660-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-Gopalpur-in-Kolkata&id=4d423536333432393635,4500000,45 Lac,Kolkata,Rajarhat Gopalpur,22.625965118408203,88.44664001464844,4,3,4,1660 FTK ,4,Semi-Furnished,Gautam Chakravarty,,+91-98XXXXXXX13
2 BHK Residential House for Sale in Birati,domcache_srp_56039757,"2 Bath,Unfurnished,1 floor,West facing Separate CESC Meter for each Floor. Open space at back side for cleaning utensils, washing cloths. Supari Tree inside the premise.Separate room in ground floor which may be used as a bedroom and has separate entry from outside",https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Residential-House-FOR-Sale-Birati-in-Kolkata&id=4d423536303339373537,7500000,75 Lac,Kolkata,Birati,22.669055938720703,88.42931365966797,2,2,2,1500 FTK ,1,Unfurnished,Debraj,,+91-98XXXXXXX18
2 BHK Villa for Sale in Kolkata,domcache_srp_45426269,"2 Bath,Semi-Furnished If you are looking a beautiful and independent villa in one of the peaceful locales, then here is a bright opportunity to be considered. This exquisitely designed 2 BHK villa for sale in Kolkata, West Bengal is the perfect address for living together with your family. Property SpecificationsWorth buying, this residential villa is inclusive of spacious rooms that are built to suit your living needs. Furthermore, this residential villa comes with freehold ownership rights and is relatively new with construction age less than 5 years. After a hectic day at work, you truly deserve to unwind the serenity. This residential villa covers a plot area of 1kotah and a super area of 730sqft. South facing, this 2 BHK villa is spread over the ground plus first floor. The ground floor includes a western bathroom, kitchen with utility area and a dining room. Furthermore, the first floor encompasses 2 good sized bedrooms, a common western bathroom, and a common balcony overlooking the road and villas. Both the floors of this villa are covered with stunning marble flooring for an elegant. FacilitiesUseful facilities like open parking, landscape, water services, 24 hours water supply, round the clock security, electric supply, independent WBSEB meter with 24 hours power backup will be available. Some of the top-notch amenities like swimming pool, club house, gym, spa, jogging track, park, light & sound foundation, children park and boating is also available to refresh yourself. LocalityThis premium residential villa is located in one of the prestigious areas of Kolkata with easy access to all your conveniences. Petrol pump, post office, telephone and electricity office are situated within a radius of 1-4km. Within just a short radius, you will find some of the well-known schools like Golden Public School and Delhi Public School. Hospitals like ESI Hospital, BMRI Hospital and Swadesh Bose Hospital lie within the vicinity.Vivekanada College and Vidyanagar College are within the vicinity. Furthermore, the nursing homes like Diamond View, Green View and Kanchan Nursing home are all close by this residential villa. ",https://www.magicbricks.com/propertyDetails/2-BHK-730-Sq-ft-Villa-FOR-Sale-in-Kolkata&id=4d423435343236323639,3000000,30 Lac,Kolkata,,22.400116029336097,88.22069248527254,2,2,2,730 FTK ,,Semi-Furnished,Sourav chatterjee,,+91-98XXXXXXX73
2 BHK Flat  for Sale in   Baguiati ,domcache_srp_52934679,"2 Bath,Unfurnished,2 floor,East facing 2 BHK, Multistorey Apartment is available for Sale in Baguiati, Kolkata for 33.25 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Baguiati-in-Kolkata&id=4d423532393334363739,3325000,33.3 Lac,Kolkata,Baguiati,22.617483139038086,88.42826080322266,2,2,2,1000 FTK ,2,Unfurnished,Barun Saha,,+91-98XXXXXXX54
3 BHK Flat  for Sale in   Madhyam Gram ,domcache_srp_57247639,"2 Bath,Unfurnished,1 floor,South - East facing 3 BHK, Multistorey Apartment is available for Sale in Madhyam Gram, Kolkata for 43.50 Lac(s)",https://www.magicbricks.com/propertyDetails/3-BHK-1062-Sq-ft-Multistorey-Apartment-FOR-Sale-Madhyam-Gram-in-Kolkata&id=4d423537323437363339,4350000,43.5 Lac,Kolkata,Madhyam Gram,,,3,2,3,1062 FTK ,1,Unfurnished,Sankar Chakrabarti,,+91-83XXXXXXX09
2 BHK Flat  for Sale in   Sarat Bose Road ,domcache_srp_48334651,"2 Bath,Unfurnished,5 floor,East facing This is a 2BHK apartment in a 5 floor building located on the Sarat Bose main road. Facing the road, with lots of morning sun and good breeze.",https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarat-Bose-Road-in-Kolkata&id=4d423438333334363531,10000000,1 Cr,Kolkata,Sarat Bose Road,,,2,2,2,1200 FTK ,5,Unfurnished,Snigdha,,+91-99XXXXXXX81
2 BHK Flat  for Sale in   Behala ,domcache_srp_55464163,"1 Bath,Semi-Furnished,2 floor 2 BHK, Builder Floor Apartment is available for Sale in Behala, Kolkata for 33.50 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-675-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Behala-in-Kolkata&id=4d423535343634313633,3350000,33.5 Lac,Kolkata,Behala,,,2,1,2,675 FTK ,2,Semi-Furnished,SAMIT BANERJEE Samit Banerjee,,+91-98XXXXXXX64
3 BHK Flat  for Sale in   Jodhpur Park ,domcache_srp_57476051,"2 Bath,Unfurnished,3 floor,South facing This is a 3bhk flat for sale in Jodhpur Park",https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Jodhpur-Park-in-Kolkata&id=4d423537343736303531,10000000,1 Cr,Kolkata,Jodhpur Park,,,3,2,3,1800 FTK ,3,Unfurnished,Anagh Mukherjee,,
"3 BHK Flat  for Sale South City, in   Prince Anwar Shah Road ",domcache_srp_56052291,"3 Bath,Semi-Furnished,15 floor,South -West facing South Facing with View of the Garden. Spacious Tower 1 flat.",https://www.magicbricks.com/propertyDetails/3-BHK-1954-Sq-ft-Multistorey-Apartment-FOR-Sale-Prince-Anwar-Shah-Road-in-Kolkata&id=4d423536303532323931,25000000,2.50 Cr,Kolkata,Prince Anwar Shah Road,22.502176,88.356478,3,3,3,1954 FTK ,15,Semi-Furnished,Shayandeep Banerjee,SB Ground Realty Pvt. Ltd.,+91-98XXXXXXX11
"2 BHK Flat  for Sale South City, in   Prince Anwar Shah Road ",domcache_srp_56869395,"2 Bath,Furnished,1 floor,East facing PROPERTY 1 All that flat bearing no. 1G measuring about 1257 sq. ft Built up area on the 1st floor together with one open four wheeler light motor vehicle parking space no. 1G on the ground floor of the building named and known as Tower4 at SOUTH CITY built and constructed at or upon the plot of land measuring about 20.97 acres out of 31.14 acres. Municipal Premises No. 375, Prince Anwar Shah Road, formerly 375 and 3751, Prince Anwar Shah Road under P.S. Jadavpur within the limits of Kolkata Municipal Corporation, City District Kolkata 700068.",https://www.magicbricks.com/propertyDetails/2-BHK-1365-Sq-ft-Multistorey-Apartment-FOR-Sale-Prince-Anwar-Shah-Road-in-Kolkata&id=4d423536383639333935,16000000,1.60 Cr,Kolkata,Prince Anwar Shah Road,22.502176,88.356478,2,2,2,1365 FTK ,1,Furnished,Kundan  Jha,,+91-99XXXXXXX31
3 BHK Residential House for Sale in New Alipore,domcache_srp_54848293,"3 Bath,Unfurnished,2 floor,South -West facing Creatively planned with optimum space utilization, this Vaastu compliant 3BHK residential house is up for sale in Durgapur Bridge, Kolkata. If you have been planning to buy a home to experience a modern, comfortable and easy life with your loved ones, this house is the best place. So, contact us now!!Property Specifications Extended over the ground + 5 floors, this semi-furnished house is engineered with superb quality civil work and modern designs. The interiors of this house are very appealing and stylish. Luminous and airy, this house is naturally lit and blessed with ample ventilation all along the day. The ground floor features only a parking area whereas the first, second, third and fourth floor has 2 units of 3 bedrooms with western attached bathrooms, provision for AC and geyser, living cum dining room, 1 kitchen with utility area and 1 common balcony attached to the hall overlooking the roadside. Lastly, on the fifth floor, there is an open terrace overlooking the railway track and roadside. It is a newly constructed house which further makes it worthy of your attention, as new properties assure you of walking into a home that is designed as per modern trends and designs.  The entire house is covered with good quality Italian marble tiles on the flooring.Facilities You can be assured of a comfortable stay here as key facilities including round the clock water supply, power backup, security with CCTV cameras, covered parking space and 1 lift are available. Locality For swift transport to other locations, public transport is easily available whereas there is a railway station opposite to this property and bus stop is accessible within a walking distance of 4-5 minutes. You can also find many schools, hospitals, banks, ATM centres and supermarkets at a short walking distance of 5 to 15 minutes.",https://www.magicbricks.com/propertyDetails/3-BHK-1580-Sq-ft-Residential-House-FOR-Sale-New-Alipore-in-Kolkata&id=4d423534383438323933,15000000,1.50 Cr,Kolkata,New Alipore,22.48208236694336,88.34456634521484,3,3,3,1580 FTK ,2,Unfurnished,Mukesh  Valecha,Malkani Group,+91-87XXXXXXX77
"2 BHK Flat  for Sale Rishi Ventoso, in   Madhyam Gram ",domcache_srp_48174769,"2 Bath,Unfurnished The Project offers you South Facing 2 & 3 BHK flats with dedicated Wardrobe space along with remarkable Roof-Top Amenities which includes Infinity Splash Pool with Kids pool & deck, Open-Air Mini Amphitheater, Water Feature, Adda zone/Senior Citizen sitting area, Party Zone etc along with other amenities like Air Conditioned- Gymnasium, Indoor Games room, Kids Zone, Community Hall etc.Inclusive of Private Terrace ",https://www.magicbricks.com/propertyDetails/2-BHK-911-Sq-ft-Multistorey-Apartment-FOR-Sale-Madhyam-Gram-in-Kolkata&id=4d423438313734373639,3461800,34.6 Lac,Kolkata,Madhyam Gram,22.670971,88.443207,2,2,2,911 FTK ,,Unfurnished,Rishi  Chatterjee,Rishinox Buildwell LLP,+91-90XXXXXXX03
"2 BHK Flat  for Sale Spring Nest, in   Behala Chowrasta ",domcache_srp_55083615,"2 Bath,Unfurnished Spring Nest is a residential development that takes luxurious and comfortable living to newer and greater heights. The enchanting and scenic beauty that nature provides at this stunning locale exists in profusion here. The expansive green landscapes around Spring Nest will enthrall you and your entire family at the very first sight. Tranquility, peace and serenity are all available at this incredibly spectacular complex. These residencies are certainly havens to reside. Leave behind your stressful life and move to Spring Nest where you will feel welcomed and peaceful. The overall quality of your life will improve at this marvelous residential enclave. Strategic Location.",https://www.magicbricks.com/propertyDetails/2-BHK-899-Sq-ft-Multistorey-Apartment-FOR-Sale-Behala-Chowrasta-in-Kolkata&id=4d423535303833363135,3011650,30.1 Lac,Kolkata,Behala Chowrasta,22.50211,88.31834,2,2,2,899 FTK ,,Unfurnished,Gautam Narsaria,R.B.N Projects Pvt. Ltd.,+91-98XXXXXXX26
"1 BHK Flat  for Sale Prism Apartment, in   Kalyani ",domcache_srp_55137747,"2 Bath,Unfurnished The magnificent formation is the result of meticulous study of usage patterns of dwellers. Different sizes of 1 BHK, 3 BHK, 4  BHK apartments are exclusively designed to match your imagination exactly. Prism Apartment is an affordable project situated in Bangur, Kolkata. The price of the flats under this project vary between INR  The open spaces all around and the eye soothing green patches allow you to breath fresh and spread your wings freely. Plated with amenities necessary for every community, you can celebrate your significant events besides do some occasional shopping as well as relax at well maintained children' park.",https://www.magicbricks.com/propertyDetails/1-BHK-445-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalyani-in-Kolkata&id=4d423535313337373437,1500000,15 Lac,Kolkata,Kalyani,,,1,2,1,445 FTK ,,Unfurnished,Dey,Urban Realtors,+91-94XXXXXXX22
"2 BHK Flat  for Sale Devaloke Sonar City, in   Garia ",domcache_srp_56982261,"2 Bath,Unfurnished Devaloke Sonar City is emerging as a self-contained community with 20 blocks with 1040 apartments, landscaped with water body, fountains and block gardens, with infinity edge swimming pool and party lawn, exercise zone and meditation pavilion, multipurpose play court and walk trails by the lakeside.It is going to be an interconnected and secure community with modern security equipment installation. A clubhouse of its own class is being created to serve with premium facilities - dedicated concierge, banquet hall, sauna and spa, a stunning home theatre. Not a single must-have has been left out. Devaloke Sonar City will also have grocery and convenience stores, Spa & ATM. Living life here will be a convenient, comfortable & stylish experience.",https://www.magicbricks.com/propertyDetails/2-BHK-838-Sq-ft-Multistorey-Apartment-FOR-Sale-Garia-in-Kolkata&id=4d423536393832323631,3986821,39.9 Lac,Kolkata,Garia,22.4442577,88.40931,2,2,2,838 FTK ,,Unfurnished,Devaloke,Devaloke Group,+91-98XXXXXXX00
"1 BHK Flat  for Sale Swagat Skyline, in   Rajarhat ",domcache_srp_55093703,"1 Bath,Unfurnished Swagat Skyline is a residential project developed by Swagat Realty. The project offers very well designed 1BHK, 2BHK and 3BHK residential apartments. The project is well connected by various modes of transportation. The site is in close proximity to all civic utilities.",https://www.magicbricks.com/propertyDetails/1-BHK-612-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423535303933373033,2080800,20.8 Lac,Kolkata,Rajarhat,22.6472663467373,88.4637427494139,1,1,1,612 FTK ,,Unfurnished,Sourav Dey,Swagat Realty,+91-83XXXXXXX99
"3 BHK Flat  for Sale Anjali Green, in   New Town ",domcache_srp_56176851,"2 Bath,Unfurnished ANJALI GREEN by Chakraborty Nirman Pvt Ltd is an prestigious project located at VIP Road, Kolkata close to upcoming New Town Metro Station.Chakraborty Niman Pvt Ltd is both proud and glad to have eminent promoters Mr. Surojit Chakraborty in its team 15 years of experience in construction of building and development of real estate.The real strength of the company is its dedicated team of skilled workers and efficient civil and electrical engineers who make successful completion of every project at any location in kolkata possible.",https://www.magicbricks.com/propertyDetails/3-BHK-1133-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423536313736383531,3302500,33 Lac,Kolkata,New Town,22.5913323,88.4821379,3,2,3,1133 FTK ,,Unfurnished,Chakraborty  Nirman,Chakraborty Nirman Pvt. Ltd.,+91-74XXXXXXX61
"2 BHK Flat  for Sale Surya Heights, in   Behala ",domcache_srp_45164009,"2 Bath,Unfurnished SURYA HEIGHTS by Surya group is an exclusive high rise project located at Behala, Kolkata close to upcoming Behala Chowrasta Metro Station. The Group's Mission is to earn People's faith through hard work and live up to it.",https://www.magicbricks.com/propertyDetails/2-BHK-797-Sq-ft-Multistorey-Apartment-FOR-Sale-Behala-in-Kolkata&id=4d423435313634303039,2510000,25.1 Lac,Kolkata,Behala,,,2,2,2,797 FTK ,,Unfurnished,Abhishek Bhalotia,Surya Group ,+91-98XXXXXXX07
"2 BHK Flat  for Sale N B Griha Pravesh, in   Andul ",domcache_srp_56912617,"2 Bath,Unfurnished N B GRIHA PRAVESH is a G+4 commercial cum residential project located in Jhorehat, Andul, also accompanied with open car parking spaces. The project offers plenty of benefits that includes prime location, comfortable and peaceful lifestyle, healthy surroundings and ease of transportation.",https://www.magicbricks.com/propertyDetails/2-BHK-548-Sq-ft-Multistorey-Apartment-FOR-Sale-Andul-in-Kolkata&id=4d423536393132363137,1260400,12.6 Lac,Kolkata,Andul,22.58573,88.2338825,2,2,2,548 FTK ,,Unfurnished,N B Highrise Private Limited,N B Highrise Private Limited,+91-62XXXXXXX36
2 BHK Flat  for Sale in   Santoshpur ,domcache_srp_53304233,"2 Bath,Unfurnished,1 floor,North - West facing Nestled in a developed area that boasts of excellent connectivity this following abode is worth considering if you are looking to invest in a dream home. Presenting a thoughtfully designed and lavish 2 BHK flat of 920 sq ft super area that is located in  Santoshpur Kolkata and open to investment options. Moreover this abode is easily affordable without having to sacrifice on quality making it worth your investment. So hurry cash in and book it soon Note There is an additional 1BHK available on the ground floor for 18 lakhs and a 2 BHK is available on the 1st floor for 45lakhs and 44 lakhs for the one on the 2nd floor. Property specifications and facilities Located on the 1st floor of a 3 storey building this abode is unfurnished which lets you set and arrange the space as per your own needs. The flat features 2 bedrooms 2 bathrooms 1 balcony a living cum dining area and a normal kitchen. As for the 2 bathrooms that are western mannered and available with geyser points in both 1 is attached while the other is commonly used. The balcony that keeps the abode well lit and well ventilated is attached to the living room on the first floor and on the 2nd floor it is connected to the bedroom both of which overlook the road. The kitchen is appointed with a granite platform and sink and apart from that electrical fixtures like lights and fans have been mounted in this abode. To add an aesthetically appealing look to the abode high quality marble tiles have been used for the flooring. Furthermore this abode has been built in accordance with the vastu regulations for a positive and potential living environment. The facility of round the clock water supply and security have also been made available at your convenience. LocalityThis property is located in a prime area and enjoys the presence of various social amenities at a close reach offering you and your family a modern lifestyle and thus making this investment worthwhile. The Government School is located at a close proximity and to cater to any medical needs or emergencies the KPC hospital is close by while other hospitals like Peerless and Ruby are available within 2 km.Shopping requirements can be fulfilled with the K.M.C market being available at a close range. Public transports as well as banks and ATMs are available within the vicinity whereas the New Garia and Khudiram metro station are located 3.5km away.",https://www.magicbricks.com/propertyDetails/2-BHK-920-Sq-ft-Multistorey-Apartment-FOR-Sale-Santoshpur-in-Kolkata&id=4d423533333034323333,4500000,45 Lac,Kolkata,Santoshpur,22.497861862182617,88.3864974975586,2,2,2,920 FTK ,1,Unfurnished,Griha Nirman,,+91-98XXXXXXX57
"2 BHK Flat  for Sale in   Purbachal, Haltu ",domcache_srp_54023415,"2 Bath,Unfurnished,3 floor,North - West facing K S PROMOTERS PVT LTD, the Company founded in 2011, after the success of its previous Project Shree Ganesh in Prince Anwar Shah Connector, launched another Project BALAJI on Feb 03, 21, 2 3BHK Apts in G 3 stand alone building with total of 12 Units Four in Each Floor measuring 835 902Sqft for 2BHKs and 1056Sqft for 3Bhks Under Construction for Sale. Possession will be On or before Dec’24. Booking at 1L, Flooring Bookings can be done by given a token amount of Rs.1,00,000 The Property is in a peaceful locality, West facing with Balcony",https://www.magicbricks.com/propertyDetails/2-BHK-838-Sq-ft-Multistorey-Apartment-FOR-Sale-Purbachal-in-Kolkata&id=4d423534303233343135,4357600,43.6 Lac,Kolkata,"Purbachal, Haltu",,,2,2,2,838 FTK ,3,Unfurnished,Harsh Parasrampuria,K S Promoters Pvt. Ltd.,+91-98XXXXXXX96
"2 BHK Flat  for Sale Alingan, in   Daspara, Mukundapur ",domcache_srp_57401061,"2 Bath,Unfurnished,2 floor Welcome to the Alingan, Block-I & II, by Maa Santoshi Udyog at Daspara, Kolkata to live an extravagant lifestyle. Residents can experience  beautifully designed homes and all the latest amenities and high quality construction. This is the perfect place to dwell with your loved ones. We build your dreams.",https://www.magicbricks.com/propertyDetails/2-BHK-809-Sq-ft-Multistorey-Apartment-FOR-Sale-Daspara-in-Kolkata&id=4d423537343031303631,1941600,19.4 Lac,Kolkata,"Daspara, Mukundapur",22.4895506,88.4210895,2,2,2,809 FTK ,2,Unfurnished,Pradip  Sen,Maa Santoshi Udyog,+91-79XXXXXXX42
"2 BHK Flat  for Sale Darshan Towers, in   Behala ",domcache_srp_57391747,"2 Bath,Unfurnished Located in the buzzing locale of Behala, near Oxytown, Darshan Towers offers its future residents the perfect mix of serene as well as an uber lifestyle.",https://www.magicbricks.com/propertyDetails/2-BHK-845-Sq-ft-Multistorey-Apartment-FOR-Sale-Behala-in-Kolkata&id=4d423537333931373437,2957500,29.6 Lac,Kolkata,Behala,22.4989321,88.314684,2,2,2,845 FTK ,,Unfurnished,Bapi Chatterjee Adhikary,Govind Sangitaa Construction Private Limited,+91-91XXXXXXX86
"2 BHK Flat  for Sale Radha Kunja, in   Madhyam Gram ",domcache_srp_56310241,"2 Bath,Unfurnished A dream home, with perfect location and full of amenities. Well connected with Jessore Road, surrounded by markets, schools, hospitals, clinics etc. A place where you will find peace in every part of your flat. Construction by best quality materials. Where you can trust with your near and dear ones. Live happy, feel happiness.",https://www.magicbricks.com/propertyDetails/2-BHK-784-Sq-ft-Multistorey-Apartment-FOR-Sale-Madhyam-Gram-in-Kolkata&id=4d423536333130323431,1842400,18.4 Lac,Kolkata,Madhyam Gram,22.6957091,88.479681,2,2,2,784 FTK ,,Unfurnished,Amal  Saha,Universal Construction,+91-85XXXXXXX84
"2 BHK Flat  for Sale Shyam Villa V, in   Dum Dum ",domcache_srp_55102483,"2 Bath,Unfurnished Welcome to the Shyam Villa - V, by Chiranjeevi Homes Private Limited at Dum Dum Park, Kolkata to live an extravagant lifestyle. Residents can experience  beautifully designed homes and all the latest amenities and high quality construction. This is the perfect place to dwell with your loved ones.",https://www.magicbricks.com/propertyDetails/2-BHK-725-Sq-ft-Multistorey-Apartment-FOR-Sale-Dum-Dum-in-Kolkata&id=4d423535313032343833,3407500,34.1 Lac,Kolkata,Dum Dum,,,2,2,2,725 FTK ,,Unfurnished,Jaydeep Chatterjee,,+91-97XXXXXXX58
"2 BHK Flat  for Sale Balaji Marigold, in   Behala ",domcache_srp_54152651,"2 Bath,Unfurnished,3 floor Plated with amenities necessary for every community, you can celebrate your significant events besides do some occasional shopping as well as relax at well maintained children' park.",https://www.magicbricks.com/propertyDetails/2-BHK-997-Sq-ft-Multistorey-Apartment-FOR-Sale-Behala-in-Kolkata&id=4d423534313532363531,3688900,36.9 Lac,Kolkata,Behala,,,2,2,2,997 FTK ,3,Unfurnished,Rishi  Wadehra,Veerbalaji Infrabuild Pvt. Ltd.,+91-90XXXXXXX88
3 BHK Flat  for Sale in   Howrah ,domcache_srp_54745369,"3 Bath,Unfurnished,1 floor,South -West facing Presenting a wonderful opportunity of owning this well-planned and skilfully designed Residential flat at the best price. If you are in search of Residential property in Howrah, Kolkata to set up your business, then this Residential flat is the best one. Hurry up and grab this opportunity...Property Specifications and facilitiesThis unit enjoys an excellent location that is bestowed with loads of attraction from the people. Therefore, considering this property for your business is indeed a smart decision. Placed on the ground and 1st floor, this unit is best suitable for setting up any commercial shop. Luminous and airy, this shop is unfurnished, thus you can customize the interiors as per your needs and requirements. Overlooking the main road, this property ensures easy accessibility and visibility. Built as per Vaastu norms, both the floors are covered with marble tiles and up to date with electrical fixtures. Also, it encompasses 1 open hall and 1 washroom. Facilities like Power backup, 24-hours water supply, covered parking slot, security with CCTV cameras and 2 lifts are available.LocalityIt is part of the posh locality which is connected by the metro station and bus stand. Howrah has grown to be a major residential hub and is continuing to attract quality professionals and businesses. As located in one of the advantageous locations, this shop enjoys easy access to all the surrounding localities via the availability of various modes of public transports. At a walkable distance of 5-10 minutes, there are banks, ATM centres, malls and hospitals are available.",https://www.magicbricks.com/propertyDetails/3-BHK-1688-Sq-ft-Multistorey-Apartment-FOR-Sale-Howrah-in-Kolkata&id=4d423534373435333639,10634400,1.06 Cr,Kolkata,Howrah,22.60409927368164,88.29763793945312,3,3,3,1688 FTK ,1,Unfurnished,ARIHANT MALU,,+91-70XXXXXXX78
"3 BHK Flat  for Sale Jai Hanuman Heights, in   Ghusuri ",domcache_srp_55243907,"2 Bath,Unfurnished With tremendous focus on quality, world class design, construction technology, robust execution we stand committed to deliver smart, efficient, and spirited homes. Within a short span allowing the delight of feeling the ripples in the water flowing beside.",https://www.magicbricks.com/propertyDetails/3-BHK-928-Sq-ft-Multistorey-Apartment-FOR-Sale-Ghusuri-in-Kolkata&id=4d423535323433393037,3340800,33.4 Lac,Kolkata,Ghusuri,,,3,2,3,928 FTK ,,Unfurnished,Chandan Prasad,Somani Real Estate,+91-98XXXXXXX41
3 BHK Flat  for Sale in   New Town ,domcache_srp_54914853,"2 Bath,Unfurnished,2 floor,South facing 3bhk flat at newtown, Under construction",https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423534393134383533,5000000,50 Lac,Kolkata,New Town,,,3,2,3,1250 FTK ,2,Unfurnished,Rooftop Properties LLP,Rooftop Properties LLP,+91-93XXXXXXX18
4 BHK Flat  for Sale in   Lansdown Road ,domcache_srp_57505335,"4 Bath,Unfurnished,4 floor,South - East facing Luxury apartments, located near Deshpriya Park,  Vaastu compliant flats with servant quarters, community hall and landscaped roof garden at affordable prices",https://www.magicbricks.com/propertyDetails/4-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Sale-Lansdown-Road-in-Kolkata&id=4d423537353035333335,18900009,1.89 Cr,Kolkata,Lansdown Road,,,4,4,4,2100 FTK ,4,Unfurnished,Mona  Agrawalla,Jaybee Properties,+91-90XXXXXXX95
"2 BHK Flat  for Sale Khushi Residency, in   Dunlop, Dakshineswar, Belgharia Expressway ",domcache_srp_52816317,"1 Bath,Unfurnished,Ground floor,North - West facing Khusi residency invites you to appreciate a world class way of life that offers you each need of your life. It advances stunning highlights all composed by necessities.Covered Parking price 5 Lac and Open Parking 4 Lac. No of Car parking is 2",https://www.magicbricks.com/propertyDetails/2-BHK-579-Sq-ft-Multistorey-Apartment-FOR-Sale-Dunlop-in-Kolkata&id=4d423532383136333137,2055450,20.6 Lac,Kolkata,"Dunlop, Dakshineswar, Belgharia Expressway",22.653371,88.3794523,2,1,2,579 FTK ,Ground,Unfurnished,H P  Mittal,Khushi Infraproject Pvt. Ltd.,+91-89XXXXXXX01
2 BHK Flat  for Sale in   Bakultala ,domcache_srp_56092731,"2 Bath,Unfurnished,Ground floor A residential house is available for sale. It covered area of 670 sq-ft, it is a good location. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-670-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Bakultala-in-Kolkata&id=4d423536303932373331,2000000,20 Lac,Kolkata,Bakultala,22.485515594482422,88.30187225341797,2,2,2,670 FTK ,Ground,Unfurnished,Sujoy Mukherjee,,+91-98XXXXXXX42
2 BHK Flat  for Sale in   Dhakuria ,domcache_srp_56417607,"2 Bath,Furnished,2 floor,South facing this is sale property...........................",https://www.magicbricks.com/propertyDetails/2-BHK-820-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423536343137363037,5000000,50 Lac,Kolkata,Dhakuria,,,2,2,2,820 FTK ,2,Furnished,Asit Datta,,+91-93XXXXXXX42
"3 BHK Flat  for Sale Sankalpa 2, in   Action Area 1, Rajarhat Newtown ",domcache_srp_56730613,"2 Bath,Furnished,2 floor Multistorey apartment is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/3-BHK-1475-Sq-ft-Multistorey-Apartment-FOR-Sale-Action-Area-1-in-Kolkata&id=4d423536373330363133,10000000,1 Cr,Kolkata,"Action Area 1, Rajarhat Newtown",22.61351,88.43037,3,2,3,1475 FTK ,2,Furnished,Akash Jain,,+91-82XXXXXXX38
