date,username,photos_for_review,rating,text_review,user_location,user_friends_count,user_reviews_count,user_total_image_posted,is_real_review
7/7/2017,Damien B.,-1,4.0,"Overall this is a great complex with all the luxury amenities, including a saltwater pool and spa, screening room, outdoor cooking areas and 24-hour front desk service.  The area is growing rapidly with a Trader Joes conveniently located across the street and a Whole Foods planned for the near future up the block, as well as new eateries and entertainment venues opening all the time.  

There are a couple of things where the property falls short for which I am holding back that 5th star.  First, they built the main lobby with only one elevator.  A single elevator to service 10 floors.  Needless to say, tenants spend sometimes 5 minutes or more waiting on an elevator to arrive.  There are 3 other elevators in opposite corners of the building, but more consideration should have been put into the main lobby, especially when the other elevators seem to go out-of-service regularly.  Second, they did not install sinks in the main outdoor kitchen, so we are preparing food and handling raw meat and there is nowhere nearby to wash our hands or cooking utensils.  Third, and this is just based on my preferred design esthetic, they have a multitude of Camden branded rain mats covering the beautifully designed poured concrete flooring in the lobby.  They are ugly and dingy and should only be put out as a safety measure when it's wet outside, alas I have mentioned this to management and nobody has acknowledged it.   Lastly, there is a lot of new construction going on in the immediate area, which starts at 7am, so many of the units experience noisy conditions as a result.  This is not going to stop any time soon.","Los Angeles, CA",1020,2,N/A,0
5/29/2016,Natalya A.,-1,4.0,Such a beautiful building right next to traders joe and with equinox inside..it's all I really need! Prices are a bit funky but for the location and the competition are somewhat acceptable. Application process it taking a while but hopefully will come through soon.,"Los Angeles, CA",1,8,3,0
6/6/2021,Joan M.,-1,5.0,They were very helpful friendly and professional we was treated very courteously and concern for our well being and happiness.  First met Carmel James on phone and was treated very kindly from day one. James Selby was very kind and professional both expressed wanting it a safe peaceful environment for all. Both myself and Eugene Rodriguez will highly recommend this apartment complex.,"San Francisco, CA",0,1,N/A,0
10/1/2020,Summer L.,-1,5.0,"Jackie was great, very knowledgeable, kind and courteous. She made the experience wonderful.","Valencia, Santa Clarita, CA",0,1,N/A,0
9/16/2020,Joshua C.,-1,5.0,"The Camden is always on it when it comes to service requests!  Bruno Tarziu is quick, efficient, and above all so friendly!  Thank you Camden!","West Hollywood, CA",0,1,N/A,0
8/18/2020,Paola B.,-1,5.0,"The maintenance team here is amazing!! Special shout out to Bruno. I've been in the building for 3 years and he always has a smile on his face! He just came by to fix an issue I've been having with both my front and bathroom door and he had it done in minutes! Always quick, always efficient, and always so nice.

THANK YOU BRUNO","Manhattan, NY",0,3,N/A,0
6/12/2020,Theresa M.,-1,5.0,"I just wanted to take the time to write a rave review for Hector, and the maintenance staff here at The Camden.  All maintenance requests have been timely and quick, sometimes quicker than expected.  Having moved here alone, I rely a lot on the help of the building so it has been great having a reliable maintenance team.  Through Covid, the building has remained clean and orders have been completed on time.  I just wanted to take the time to bring recognition to that staff so they get the credit they deserve.  Thanks Again!","San Francisco, CA",0,1,N/A,0
4/21/2020,Karla M.,-1,5.0,"This is a great place! My husband and I love our new home. It was an easy process and we are so grateful for the team and the assistant manager, Analicia for helping us find our new home.","Hollywood, Los Angeles, CA",0,1,N/A,0
3/13/2020,San L.,-1,5.0,"If you are ""hunting"" for a new apartment in Hollywood,
just take a tour at The Camden.
When you'll visit, you will understand the difference.
The pictures you see on the website are accurate.
Pros:
-The management and leasing team. They deliver a top-quality service here.
They will assist you anytime and are working every day to improve and keep the standing.
That is really important to feel supported where you live, right? And always with the smile: Class!
Jordan, Analicia, Jacqueline, Devon...we're so lucky to have such a team here!
-The units are spacious and gorgeous.
Yes, the kitchen is a real gourmet kitchen with a ton of storage.
They don't pretend to be ""luxurious"": it is luxurious.
-Super clean, modern, well maintained.
I've lived here since 2018, it's a sincere review.
-The building is from 2016. They've already improved and fixed issues noted from the previous years like every new construction might encounter.
-The maintenance team is very prompt and professional.
- 24/7 concierge for you, your guests and packages. Security guards.
-Assigned parking if needed, spacious and safe.
-Location, everything you need is at a walkable distance!
Cons:
-Yes, we had fire alarms, usually on weekends, and caused by people smoking in a non-smoking community, but they are fixing the problem with cameras and eventually evictions.
It's L.A, and unfortunately, it's common in other buildings around too.","Hollywood, Los Angeles, CA",0,1,N/A,0
12/4/2019,Zeynep G.,-1,5.0,"When we first see The Camden we believe that this is the place we have to live. Enrique, our leasing consultant in Camden was extremely helpful during all the time when we need assistance. Thanks to him the moving process was so smooth. We love you Enrique! :)","Miami, FL",0,5,2,0
11/19/2019,Elgar F.,-1,5.0,"Good evening, This would be my second review for The Camden. I really would like to thank Enrique for helping me and understanding of my situation. He truly handled this major issue with such compassion and very professional. I am very grateful that Enrique took time to sit down and help me set up from my cable,power,and insurance. What I was more impressed by Enrique went out of his way to speak to the companies I buy furniture and set up all the delivery. He saw and understood that my English was not that good and I was having struggle with talking. I was very angry. He totally took the time from his busy day and sit down with me and help me. Honestly Enrique has all what it takes. To give a true customer service. Thank you again and I will see you soon off to Paris I go. I will end this with I recommend for you to come and see Enrique get the hole experience, and you will see what a difference he is from others in other buildings around here. And all the leasing staff here are very friendly. Always  greeting  you will a smile and willing to help. I am very happy to have moved here. I know you will  be too. Bonjour!!","Central LA, Los Angeles, CA",0,1,N/A,0
11/12/2019,Kaan Y.,-1,5.0,"I have been a resident now for almost 2 months, and let me tell you I can't not be more happier to have made the choice of moving into the Camden. I really have to thank Enrique because from the moment he came to the lobby till the end of our tour. I was so happy that I ended up applying for my apartment. Enrique was very genuine,friendly,honest,very professional and informative. And the most happiest guy I have ever met. Every time I see him is like the first time we met. And is not just with me I have see many residents come up to leasing office just to say hi, and I'v seen him truly go above and beyond for other resident specially for me. Like this passed weekend I saw him going to speak to residents about the Matt's in the hall Ways. Honestly I thought he was going to get his head served on a platter. But with that big smile and happy professional approached to a resident WOW he got a response that it really showed they like and respect residents have for Enrique. So this is my opinion an experience with Enrique and the friendly staff of me living in The Camden.","Hollywood, Los Angeles, CA",0,1,N/A,0
11/9/2019,Asher E.,-1,5.0,"Hello I just moved in to the Camden my son and I are from Paris France. I am very happy to hear I want to Thank Enrique Morales He is the reason we made the Camden our home From day one he made me feel like The Camden was home He was so Professional. Honest and what I really like more is thet he listen to what we really needed in our home I have never had an experience like the one Enrique Showed us He truly took his time In Explaining Every single thing From our Parking Spot, To getting us setup with the active Building app Explain How everything work in the unit To where the tres bin is I really Felt very welcomed If you are In the market for a new place to call Home I would come and see Enrique He will treat you like Camden Is your Home He will Def have the honest answers Iam Very happy to have move here and my Son He is very happy Thank you Enrique you def give a 7 star service","Hollywood, Los Angeles, CA",0,1,N/A,0
11/4/2019,Baltazar C.,-1,5.0,"Hello I am Balta,
I have been keeping my eye on this property for the longest. I will say it is one of my favorites. Many amenities, best pool and jacuzzi. But what blow me away and I definitely left an 5 start impression was the Leasing agent Enrique I have never met someone so professional, genuine, very welcoming and friendly. Most importantly I definitely saw that passion how he presented every area of the building. He was very knowledgeable and very informative. The Camden is really lucky to have an employee like Enrique. Honestly I had to test Enrique with a friend of mine and I wanted to see if he was honestly his personality how he resented him self. Or was he just putting a sales tactic. And come to find out that he treated my friend with the same treatment he gave me. I can't wait to move to the camden and I definitely will be sending all my friends and acquaintances to Enrique because he is truly a delight and what I call true definition of real Customer service. Thank you Enrique for being welcoming and professional in your job we will be in touch really soon.","Hollywood, Los Angeles, CA",0,1,N/A,0
10/21/2019,Paul M.,-1,5.0,"We love living here at The Camden! The ENTIRE staff is extremely helpful and nice! Especially, Jacqueline, who has been incredible!!!","Glendale, CA",0,3,N/A,0
10/12/2019,Elizabeth B.,-1,5.0,I recently moved into the Camden and want to thank Enrique Morales for being so great and assisting us from signing the lease to move-in. He is an amazing asset to the team here at the Camden in Hollywood and I cannot thank him enough. The property itself is gorgeous and has amazing amenities as well!,"San Diego, CA",1,1,N/A,0
9/14/2019,Yigit S.,-1,5.0,The Camden is a very hospitable environment in terms of its neighbors as well as its staff. Enrique and Cat were really helpful and responsive to all my issues when I was first moving in and they are still helping me after move in. I highly recommend the building due to its friendly people.,"San Francisco, CA",0,1,N/A,0
8/13/2019,Grace Z.,-1,5.0,"My husband and I moved into The Camden in June, and so far our experience has been fantastic. Cat Tignor in the leasing office helped us find our apartment. She went above and beyond throughout the process. After seeing our apartment for the first time, we decided to take the night to sleep on our decision. Cat was kind enough to reach out to us the following morning to let us know that someone else expressed interest in the same apartment. Had she not done that, we would've missed out. I love our apartment! It is in great condition, clean, with brand new appliances. While living in the middle of Hollywood on Sunset and Vine doesn't always offer the quietest environment, I'm still impressed with how well the windows block any outside noise. As someone who works from home, the amenities make the work/life balance super convenient and the staff is always warm and welcoming. Living in a building with so many other people has its challenges at times, but I am grateful to the staff for their transparency, responsiveness, and willingness to stop what they're doing and help when needed.","Brooklyn, NY",0,1,N/A,0
8/11/2019,David C.,-1,5.0,The apartments are super nice and have a modern and clean design. There are so many great amenities (including a jam room) that you may find yourself not needing to leave the premises. And the staff is fantastic. They are always ready to help you with a big smile. It feels like a great community.,"Los Angeles, CA",176,1,N/A,0
6/25/2019,Sabriya D.,-1,5.0,"5-STAR quality service from Bruno, the best around when it comes to his attention to detail and constant practice of going above & beyond what's asked of him as it relates to apt repairs and maintenance. I've been a resident of the Camden for three years and since my first day meeting Bruno, I've always trusted him around my personal items and looked forward to our encounters. Case in point, I put a service request in for a simple ice issue in my freezer. I returned home to find Bruno had not only fixed my ice issue, but he also changed out needed light bulbs and cleared a minor drain blockage, all without me requesting him to do so. So grateful the Camden has such an amazing man at the helm!
Thank you Bruno :)","Hollywood, Los Angeles, CA",0,1,N/A,0
6/18/2019,Phillip L.,-1,5.0,"Everything about Camden has been amazing so far. Only lived here for about a month now, but I really feel good vibes about the whole place & experience so far! It definitely makes the craziness of living in downtown Hollywood seem like you still have your own home oasis you can retreat to after coming home from work or whatever.

Enrique was the name of the agent who gave me a tour, then helped me get into my new place. He is amazing! Such a kind, positive person who has gone above & beyond to help me feel like I'm home here at Camden. He even helped me get set up with someone down at Equinox & a few other things that really displayed he loves what he does here. Would definitely recommend that you take a tour with him when you come in!

Diana was the one other person who helped me with moving in, she was wonderful as well. Along with all the staff in the leasing office & security downstairs.

Such a surprisingly, incredible experience since I have been here in Camden. Lived at 1600 Vine across the street before this for a bit, along with living in many other high rises/mid rises. Highly recommend giving Camden a look next time you go apartment shopping! :)","San Jose, CA",952,2,N/A,0
6/7/2019,C R.,-1,5.0,"We have just moved into The Camden and couldn't be happier. I've had my eye on this community since moving back to California a few years ago and am so happy to finally be here. This is the 3rd Camden property that my family has lived in and I can honestly tell you that by far this one has everything. It's situated near everything you need from Trader Joes being across the street to Bed Bath and Beyond being on the opposite corner. You really can park your car and just walk. I love how the community has tons and tons of features from a real screening room to really nice and clean cooking stations outside if you want to bake a pizza in the pizza oven or use one of the outdoor grills all complete with flat screen tvs for entertaining. Enrique was our leasing host and did a phenomenal job taking us around throughout the property and welcoming us into our home. He answered every question and also took us on a tour of a few additional apartments since we know that we'll be renting a second home here soon in addition to our first one. If you are in the entertainment space, film, editing, music, art, or just need to be near any of the studios for any reason this is definitely your place. There is even a WeWork right across the street however the way the Camden is setup your onsite community and common areas are just as nice if not even more private. We are definitely going to be very happy here!","Long Beach, CA",0,2,N/A,0
12/9/2018,Joanna E.,-1,5.0,"I'd love to share my review of the maintenance staff at The Camden. I have lived at The Camden for 2 years and have always had a positive experience with Bruno Tarziu. Besides being reliable, trustworthy and professional, Bruno is one of the kindest individuals in the building. Thank you, Bruno!","Manhattan, NY",0,4,N/A,0
12/1/2018,Luis M.,-1,5.0,"I've lived in the Hollywood / West Hollywood area for 15 years now and lived pretty much in many of the brand new developments in the neighborhood.  By far The Camden has been the best home I've ever had.  You MUST make it your home.  

It fits my lifestyle perfectly.  The amenities are top notch...from the salt water pool, the theatre, the hub and all of the creative spaces throughout the building...and let me not forget the most convenient way to keep my fit lifestyle with Equinox...which feels like my very own private gym.  

Above all, what makes it feel like home and an ongoing amazing experience are the talented and super helpful staff - Sascha, Brandon, Collette, and Brittany.  Sascha you have a special place on my angels list for all of the runaround and paperwork you've helped me with.  Thank you!  Shoutout to the maintenance staff Bruno and his team as well as Jacqueline, Tatiana and the rest of the security staff.  All of you have always been there to help me take care of any requests.  Love my home ;-)","Los Angeles, CA",250,3,N/A,0
5/11/2018,Satuk A.,-1,5.0,"I just moved here, I'm very happy about the whole place, including the facilities, the tenants as well as the staff. Special thanks to Sascha from the leasing office and Manolo from maintenance. I'm hoping to stay for the rest of my time here. Highly recommended.","Central LA, Los Angeles, CA",0,1,N/A,0
4/11/2018,Sebastian S.,-1,5.0,"My husband and I moved into the Camden in May of 2016, shortly after its completion. While at the time this was intended as a temporary housing solution in the interim of selling our condo in West Hollywood and buying a new one, the Camden very quickly became our home. Over the nearly 2 years that we have lived here, we have been spoiled to the point that we find it very hard to imagine living anywhere else. From the contemporary style and finishes to the myriad of amenities (salt water pool, hot tub, cabanas, movie theater, club house/kitchen, recording studio, dog park with washing/drying stations, patios with pizza oven/BBQs, etc.), anyone will  be hard pressed to find an apartment building of equal standing in the area. Moreover, the presence of a world class gym such as Equinox -- accessible from the building lobby -- makes it very easy to never want to leave the haven of comfort that the Camden boasts right in the midst of the hustle and bustle of central Hollywood. Last but not least, the friendly and helpful staff round out the experience.  The maintenance team is highly skilled and most of them have been with the building from the get-go, so they are rather familiar with the fittings and equipment (Bruno especially is a gift from heaven). The leasing staff is incredibly friendly and helpful -- with the long-standing concierge, Cassandra, being a major asset to the building. The online building portal makes maintenance requests a breeze and also allows you to conveniently make rent payments and reserve building amenities. Moreover, it informs about any upcoming community events -- of which there are plenty --, usually with delicious catered food/drink from local restaurants and wellness treatments offered by the Equinox spa and several other providers. These events are not only reserved to residents but also to their pets, making the Camden an ideal place to be a pet owner. The aforementioned dog park and the washing/drying stations allow you to cater to your dog/cat without leaving the building -- even though it is a pleasure to walk the neighborhood and enjoy just how very far it has come in the last few years. Just steps from the building lobby you will find a fantastic Trader Joe's and enough restaurants (both casual and fine dining), hair/nail salons, bars/nightclubs, fitness facilities (such as Barry's), the Arclight Cinemas and several trendy hotels such as the W, the Redbury and the Kimpton Everly to satisfy your every craving. The building also happens to have arrangements in place with several of these establishments for special pricing/treatment for Camden residents. While I could go on and on about why we feel so very at home at the Camden, I recommend you book a tour and see for yourself!

-- Sebastian Sierra, The Camden resident","Los Angeles, CA",0,7,N/A,0
3/22/2018,Dominique D.,-1,5.0,"I moved in The Camden about 6 months ago. I have to say that I haven't been to a place where the staff are not only so kind and sincere but know what they are talking about. Peter, Sascha, Brandon and Cassandra are such a pleasure to have overseeing the Camden. Any question you have they are there to help along with any request you may have for them. Completley professional and down to earth at the same time. The Camden has beautiful common areas and the residents are very easy to get along with! I highly recommend moving in!","Irvine, CA",347,72,20,0
8/20/2017,Dominick H.,-1,5.0,"I want to first say THANK YOU TO THE CAMDEN HOLLYWOOD. I started my APT journey awhile back with The Camden and to be honest it has been a great experience. Anytime I've a problem it doesn't matter who I talk to I get the same experience. Living in a building with people I can trust on the management side is amazing.

My experience first start with my friends at the Front Desk lobby always being so welcoming when I come into the building.

Josh and Peter thank you for being such an amazing leader and creating the best culture for you team to be able to deliver and be gracious.

Cassandra, you're more than amazing party curator and leasing agent that's be honest, you give the best design advice for a space. When I was doubting my unit you sent me over some of the cutest options to decorate an I will never forget when you came in my unit to measure that Kitchen Island (Who knew she was good with dimension.)

Brandon, always has a smile on his face and the best aroma of energy, like he knows everyone name ""its crazy"". When I go in the office there never a dog that Brandon doesn't great him.

Amanda, that me first of by saying this girl has a wealth of knowledge. Anytime I've a question about my unit or a bill. She always knows the right answer. I love coming in the office to talk with her she's personable and easy to talk with. ""Even when its my fault"".

Sasha, well thank you so much. I recently transferred into another unit and Sasha has always kept me updated on the new leasing rates. She probably showed me almost 10 different units over the last 2 1/2 months. Every Saturday and Sunday it's pool day for me and my friend, Sasha always comes and says hi. My guest always ask, ""Where's Sasha she's the best"" I always have to reply back, ""Working, now have fun"".

These agents make me fell like the leasing office, to the lobby , hell even the hallways is my home.Thank you Cassandra for yesterday and Sasha helping me close the deal. I was considering leaving The Camden(not for a bad reason), But then I realize where I am I going get this type of service, I'll wait............ I am not, I feel like it's personalize service only for me, but then i watch the room and I see everyone get's this level of service.

Well Thank You to another 12 months ,  ""Know know where I'm at, you know where I be""

love always

xoxoxooxoxo Dom","Central LA, Los Angeles, CA",0,1,N/A,0
11/8/2021,Cody H.,-1,5.0,"The Jardine is like staying at a permanent resort; the rooms are immaculate, the appliances and showers are all new and modern, the amenities are unparalleled and provide both convenience and luxury, there are plenty of shopping and food options within walking distance, concierge is quick and always available, and management goes over and beyond to foster a sense of community among the residents. Residents are very friendly, respectful of each other, and mingle frequently. Management is very responsive, helpful, and pleasant in every way. I would highly recommend the Jardine Apartments.","Hollywood, Los Angeles, CA",0,1,N/A,0
11/3/2021,Anna B.,-1,5.0,"If you are on the hunt for your next apartment in LA, Jardine is it. I have been apartment hunting for over a year in LA and as soon as I saw Jardine - knew it was the place for me. Every experience you have as soon as you step foot inside: the incredible concierge service, 24/7 valet, gorgeous lobby, apartment layouts, state-of-the-art gym, heated pool & more feels like an A-list experience.

In addition to the outstanding amenities, a huge thing that sold me on Jardine was the community. The concierge staff Markwell, Louise, Juan and Precious bring me legitimate joy. They are the BEST and go above and beyond to help you with anything you need. My move-in process with Markwell was seamless. In addition to the staff, the residents are all so friendly - I've met someone new everyday since living here. Coming out of COVID, finding a sense of community was a big thing I wanted in my next apartment and I'm so happy I found Jardine.

I toured a lot of luxury apartments in Los Angeles before deciding on Jardine and found that most felt really sterile and/or had nice amenities but average apartment layouts. There isn't a single element of my apartment OR the building that I'm not completely obsessed with.

Couldn't be happier.","Central LA, Los Angeles, CA",301,2,1,0
10/25/2021,Y B.,-1,5.0,By far the best building I ever lived. We feel happy. the building itself is one of a kind. The design epic and the team always super positiv and friendly. Best decision ever to move here. I can highly recommend it.,"San Francisco, CA",0,1,N/A,0
10/25/2021,Rachel S.,-1,5.0,Been here for about 2 months now and it has been a great living experience! The amenities and apartment units are beautiful. The resident events allow you to get to know your neighbors and the staff help to make it a fun and inviting place to live and come home to. So happy we decided to give Jardine (and Hollywood) a try. We love it!,"Honolulu, HI",0,2,1,0
10/24/2021,Tyler S.,-1,5.0,"I LOVE IT HERE
Recently moved into this building. Although the view, location, and amenities are what drew me in, the people who work here are what sold me over. Everyone who works in the building is phenomenal. I am especially grateful for Juan, Markwell, Lou, and Nick for being so welcoming and making this feel like home. Everyone who lives in the building is so nice and friendly as well!
Before I moved, I was convinced I wanted to move into a different apartment in the area, I thought it was perfect... I was so wrong. I came and toured Jardine last minute and am very glad I did. This place is amazing and I would highly recommend living here.
I also just love my apartment, it truly is perfect for me. Not only is it beautiful and with an incredible view, but my closet is so spacious! It's definitely my favorite part of the apartment and I didn't see anything like it at any of the other buildings I toured.
All in all, the building is amazing and I have no complaints so far. 10/10 Definitely worth it","Hollywood, Los Angeles, CA",0,2,N/A,0
10/24/2021,Michael K.,-1,5.0,"Awesomest apartment building ever. Everyone that works here is awesome. Everyone that lives here is awesome. If you're awesome, come live here. It's awesome","Dallas, TX",0,3,N/A,0
10/21/2021,Noorah A.,-1,5.0,"The minute I walked in to Jardine it felt like home. The energy and serenity of the people and place is unmatched.

My priorities when looking for an apartment were security, proximity and amenities. On top of the 24/7 concierge and valet, state of the art amenities and service, Jardine offers a warm sense community. Thank you Precious, Louise, Markwell, Juan, Eddie, Sylvia and team for always going above and beyond.","Hollywood, Los Angeles, CA",0,1,N/A,0
10/6/2021,Elijah M.,-1,5.0,"Best place to live in Hollywood, hands down. Juan and the rest of the front desk team are great and always helpful.","Northridge, Los Angeles, CA",0,2,N/A,0
9/30/2021,Kyran J.,-1,5.0,"I'm thrilled that I moved into Jardine when it first opened. It has some of the friendliest staff I've come across, and the building itself is stunning! Expect an amazing rooftop pool, fun social events, outstanding amenities, and above all, a warm and welcoming community to live in!","San Francisco, CA",0,1,N/A,0
9/29/2021,Nicolette A.,-1,5.0,"i absolutely love this building! all pro's zero con's! the amenities and design are unmatched! no other building in la compares! brand spanking new, extremely clean, and chic! between the garden room, state of the art roof top gym, and pool with a view of the hollywood sign theres no real reason to even leave! the staff here is also absolutely incredible and helpful at all hours of the day! especially markwell, lou, juan, justin, nick precious, & eddie! they will always greet you with a smile and amazing energy! they are incredible at their jobs & make everyone who comes into the building feel welcomed and valued! everything runs so smooth under their watch! the valet, security, maintenance, and cleaning staff are also top tier.  as you can tell im absolutely in love with jardine!","Manhattan, New York, NY",0,3,1,0
9/29/2021,Michael M.,-1,5.0,I moved into Jardine the first month it opened and it's been really cool seeing the building come to life. Louise and Markwell have been there every step of the way and bring such a positive energy to the community. 10 out of 10!,"South Los Angeles, Los Angeles, CA",0,3,N/A,0
9/28/2021,Taylor J.,-1,5.0,"Stunning, luxurious design, warm and welcoming staff, great amenity space, central Hollywood location... Best building in LA hands down :)","SoMa, San Francisco, CA",0,1,N/A,0
9/21/2021,Paulina C.,-1,5.0,"I moved into the building at the beginning of June. From then to the present, living at Jardine has been a dream! The building itself is magnificent. The amenities are fantastic, and the team is so friendly. I feel so at home at Jardine, and I know anyone who moves in will too!","Hollywood, Los Angeles, CA",0,2,1,0
5/14/2021,Jennifer C.,-1,5.0,"I just toured this building and I am obsessed! This is hands down the most stunning apartment building in Hollywood. First off, valet service is so friendly and efficient. I felt like I was so important when I arrived, everyone was so kind and said hello and my tour was incredible. This place gives off such great energy. Waiting for my lease to end in August and I will 100% be calling Jardine home! Wait for me Jardine! I'll be home soon!","Stevenson Ranch, CA",0,4,N/A,0
7/2/2021,Grace J.,-1,1.0,"This is a terrible apartment. I want to move out right now. I started complaining about the smell in the guest bathroom from February and have complained several times. I moved in last Febrary and the smell problem has started since then.They come over to check it out and that's it. It still smells but the maintenance status changes to Done as soon as they returen and they never asked me again if I was ok or if the problem was over. Since then, my husband has complained that the bathroom in the room he was using as his study room still smelled, so I had to block the vents in the guest bathroom and felt the smell was better than before. But after the shower, the fan could not be turned on. After that, the smell problem has now moved to the living room.

A few days ago, the vent in the livingroom started smelling like food waste. I requested maintenance again for both the guest bathroom and living room. One of the maintenance guys came in today with a filter sheet to cover it over the vent in the ceiling of the guest bathroom. However, the smell in the Guest bathroom is coming again and living room smell is getting worst at night due to the high temperature. It's been happening since February and my husband and I have been having a bad experience at The Pearl for almost 5 months. I have an air purifier in my living room, but it doesn't remove the smell because the vents are right above me. I don't think they can fix this issues and I feel they already know this. This is a garbage apartment.

The apartment is built with cheap materials. They advertise this as a luxury apartment, but all appliances and materials are below average. A lot of people say that not many people renew their contracts and I agree with that and I understand why they want to move out of this apartment. I would not recommend this apartment to anyone around.","SoMa, San Francisco, CA",0,1,N/A,0
"4/8/2020
Updated review",M.M L.,-1,1.0,"I love how my review is ""not recommend"" by yelp now. Even though 5 people have found it useful. It's funny because there are so many 5 star reviews of people that don't even live here just came for a tour but yelp doesn't not recommend those. It just goes to show yelp is ""pay to play"". but for those who actually live here/interested in living here- Update: the pearl claims to ""care for its residents during this time"" and ""wants to minimize contact as much as possible"" - If they wanted to ""minimize contact"" & thats why we have to have parcel pending. WHY haven't we halted the trash pick up? RIGHT- b/c thats mandatory $30 a month. How is everyones trash in the hallway minimizing contact? its so disgusting and horrendous what i have to smell on my way to my apartment and to have to pay for it? so upsetting. This past month I paid $45 for trash ALONE. Additionally, this building has done nothing to help with the current pandemic, not even an email regarding if you can't pay your rent or a discount for not having any amenities. I'm sure they will comment on this review saying that on the lease it says they can stop amenities at any time. So stop the trash pick up. It's useless and a waste of money. RESIDENTS DO NOT WANT TRASH PICK UP. how many times are we going to have to say it for you to care? Stop the BS of ""caring for our residents during this time"" and show us with actions. I.e discounts for no amenities, taking our packages w/o parcel pending, an option for ppl who can't pay rent, removing trash pick up etc.. that is how you show you care for residents during this time not empty words.

Also- If you are lucky enough to be reading this on the pearls main page with all the reviews, I highly recommend going to the ""not recommended"" section which is all the way at the bottom of the page in small letters. You will read all the reviews the Pearl does not want you to read.","Central LA, Los Angeles, CA",0,5,N/A,0
"4/2/2020
Updated review",Johnny S.,-1,1.0,"Excuses Excuses Excuses....
Your lack of shitty management was WAY BEFORE the coronavirus epidemic... DO NOT BELIEVE WHAT THEY OFFER... You will know what I mean once you are lured into this place and have lived for a while","Los Angeles, CA",23,6,10,0
"4/8/2019
Updated review",Cynthia L.,-1,2.0,"I see they have updated the community manager, excited to see if things get better. I hope the gym get more machines.","Sanford, Los Angeles, CA",0,5,N/A,0
10/19/2021,Sasha A.,-1,5.0,"I really like this place i just moved in and it couldn't be better! Great amenities and nice welcoming staff, Scarlett helped and she's the sweeetest! She was the one who did the guide tour and showed me everything! Also Bryan and Alicia were a great help in my moving in process, This place is really nice with a great atmosphere and I couldn't be any happier","Los Angeles, CA",0,1,N/A,0
10/3/2021,Stevi D.,-1,5.0,"This community is a dream come true! Pinching myself that I am lucky enough to live here. The team goes above and beyond to exceed expectations and deliver excellent customer service. The grounds are PRISTINE. The minimal repairs my unit needed (and I mean veryyyy minimal, like a sink stopper and blinds needing replaced) were addressed immediately. Having been a Realtor in the past, I had high expectations and the Pearl is legitimate. Love this place! Thank you to the whole team here for making this move-in as seamless as it could possibly be. - Stevi","SoMa, San Francisco, CA",39,1,N/A,0
5/3/2020,Nic C.,-1,5.0,"Bryan is the best. So thankful that he is at The Pearl. He is so helpful. We had an issue that he immediately fixed! He goes above and beyond to help the tenants. You can tell Bryan actually cares. He actually listens to you and finds solutions. Thank god for Bryan. If you already live here and have any issues - Bryan is the guy to go to because he actually cares and will listen and make time to help. Bryan is a perfect example of good management.

Alicia has always been very nice and helpful to my girlfriend and I as well.","Central LA, Los Angeles, CA",0,3,N/A,0
10/22/2018,JangWon S.,-1,5.0,"It's been a month since my wife and I moved into this new apartment and we think we've made a right decision! We really like living here so far. Especially, Bryan Cho, one of the leasing professionals, has been so helpful from the beginning thru present. He's always willing to help us with any matters and always responsive to different sorts of questions. Thank you!","San Francisco, CA",69,1,N/A,0
7/20/2021,J L.,-1,1.0,"Where do I even begin... I'm not one to write a bad review EVER, but my experience here was so negative that I really feel I need to warn anyone that might be moving in here expecting a ""luxury"" experience.

I was a tenant here for 2 years, and to say this place is ""luxury"" is a joke. While the spaces seem nice and some units even have great views, the management is the absolute worst I have ever encountered.

The building is located in Hollywood, so it's a given that some unsavory things can happen in the area, but the building's poor response to all of these things was beyond a disappointment. For one, we had a gun shooting right outside our door, and the management tried to cover it up, pretend like it didn't happen and make excuses for why they had to close down the entire building, saying it was due to an ""incident in the area"" -- in the area? Then why are there gunshot marks literally right outside my door? Why are there news reporters surrounding our entire building?  Instead of making us feel safe and putting our minds at ease that they are doing everything in their power to ensure the safety of their residents, when the building manager was confronted about the situation, she just shrugged and said ""it wasn't our fault, it could happen anywhere."" Wow, way to make us feel safe sleeping here at night!

We also had personal belongings chained to our parking spot in the garage stolen while we were out of town, and when we asked for video footage to share with the police for the police report, the cameras had somehow mysteriously JUST crashed, and they only had footage from the last few days. Hmmm... isn't that a strange coincidence?

To top off our bad experience, when we finally moved out - I received a huge bill for re-painting the walls and carpet cleaning. We left the place super clean, and if this is such a luxury building - isn't it a given that the building re-paints the walls in between every tenant? Obviously after 2 years of living in a place, there may be minor scuffs on the walls, and I have never in my life been charged for normal wear and tear that comes with living in a place for years. When I tried to inquire about why I was being charged, I got no reply, and literally 2 weeks later, the balance was sent to collections. WTF?? You ignore my inquiry and then try to mess with my credit score? What luxury treatment indeed.

Tenant beware!!","Los Angeles, CA",32,1,N/A,0
8/16/2018,Crystal L.,-1,5.0,"After moving cross country to LA, I'm in love with my new apartment at The Lofts on La Brea! The street and the building are quiet, which I love and they have a cleaning staff that works 7 days a week.
Liz is the property manager, and has been overly attentive and caring for me personally, as well as professionally. The apartments here are absolutely beautiful.","Central LA, Los Angeles, CA",0,3,N/A,0
